Academic Year,LEA Number,LEA Name,School Number,School Name,School Type,Ada504 Pct,Ada504 Cnt,FARMS Pct,FARMS Cnt,English Learner Pct,English Learner Cnt,Migrant Pct,Migrant Cnt,Students with Disabilities Pct,Students with Disabilities Cnt,Title1 Pct,Title1 Cnt,Homeless Pct,Homeless Cnt,Foster Care Pct,Foster Care Cnt,Military Connected Pct,Military Connected Cnt,Economically Disadvantaged Pct,Economically Disadvantaged Cnt,Gifted Talented Pct,Gifted Talented Cnt,Total Student Cnt,Create Date
2022,07,Cecil,0317,Kenmore Elementary,Elementary,*,*,27.5,79,*,*,*,*,11.5,33,*,*,*,*,*,*,*,*,16.0,46,10.1,29,287,20220924
2022,07,Cecil,0401,Cecil Manor Elementary,Elementary,*,*,45.6,195,<= 5.0,*,*,*,21.7,93,>= 95.0,*,<= 5.0,*,*,*,*,*,30.4,130,<= 5.0,*,428,20220924
2022,07,Cecil,0504,North East Middle,Middle,<= 5.0,*,38.0,300,*,*,*,*,18.0,142,*,*,*,*,*,*,<= 5.0,*,28.9,228,9.4,74,790,20220924
2022,07,Cecil,0506,North East Elementary,Elementary,<= 5.0,*,43.7,246,<= 5.0,*,*,*,13.1,74,>= 95.0,*,*,*,*,*,*,*,28.4,160,<= 5.0,*,563,20220924
2022,07,Cecil,0510,Bay View Elementary,Elementary,*,*,46.7,222,*,*,*,*,20.2,96,>= 95.0,*,<= 5.0,*,*,*,*,*,30.9,147,<= 5.0,*,475,20220924
2022,07,Cecil,0513,Charlestown Elementary,Elementary,*,*,24.6,66,*,*,*,*,19.4,52,*,*,*,*,*,*,*,*,15.3,41,<= 5.0,*,268,20220924
2022,07,Cecil,0514,North East High,High,<= 5.0,*,31.2,312,<= 5.0,*,*,*,17.3,173,*,*,<= 5.0,*,*,*,<= 5.0,*,24.5,245,9.9,99,999,20220924
2022,07,Cecil,0515,Elk Neck Elementary,Elementary,*,*,32.2,133,*,*,*,*,16.0,66,*,*,*,*,*,*,*,*,21.8,90,<= 5.0,*,413,20220924
2022,07,Cecil,0606,Rising Sun Middle School,Middle,<= 5.0,*,24.7,162,*,*,*,*,12.5,82,*,*,<= 5.0,*,*,*,*,*,16.0,105,9.5,62,655,20220924
2022,07,Cecil,0607,Rising Sun Elementary,Elementary,<= 5.0,*,27.8,176,<= 5.0,*,*,*,17.7,112,*,*,<= 5.0,*,*,*,*,*,18.8,119,<= 5.0,*,632,20220924
2022,07,Cecil,0701,Perryville Middle,Middle,<= 5.0,*,30.2,176,*,*,*,*,17.0,99,*,*,<= 5.0,*,*,*,<= 5.0,*,23.4,136,10.0,58,582,20220924
2022,07,Cecil,0703,Perryville Elementary,Elementary,*,*,40.6,168,*,*,*,*,18.8,78,>= 95.0,*,<= 5.0,*,*,*,*,*,22.9,95,<= 5.0,*,414,20220924
2022,07,Cecil,0704,Bainbridge Elementary,Elementary,*,*,36.5,107,*,*,*,*,16.7,49,>= 95.0,*,*,*,*,*,*,*,30.0,88,*,*,293,20220924
2022,07,Cecil,0705,Perryville High,High,<= 5.0,*,28.1,227,*,*,*,*,14.8,120,*,*,*,*,*,*,*,*,19.5,158,10.8,87,809,20220924
2022,07,Cecil,0801,Conowingo Elementary,Elementary,*,*,32.1,124,*,*,*,*,15.0,58,*,*,*,*,*,*,*,*,21.5,83,6.0,23,386,20220924
2022,07,Cecil,0904,Calvert Elementary,Elementary,<= 5.0,*,23.1,91,<= 5.0,*,*,*,15.5,61,*,*,*,*,*,*,<= 5.0,*,17.0,67,8.1,32,394,20220924
2022,07,Cecil,0905,Rising Sun High,High,5.3,57,18.9,205,<= 5.0,*,*,*,11.5,124,*,*,<= 5.0,*,*,*,<= 5.0,*,13.4,145,10.5,114,1082,20220924
2022,07,Cecil,A,All Cecil Schools,Elementary,<= 5.0,*,38.5,2636,<= 5.0,*,*,*,17.2,1179,55.3,3791,<= 5.0,*,<= 5.0,*,<= 5.0,*,25.2,1723,<= 5.0,*,6850,20220924
2022,07,Cecil,A,All Cecil Schools,Middle,<= 5.0,*,35.9,1226,<= 5.0,*,*,*,16.9,579,16.7,572,<= 5.0,*,<= 5.0,*,<= 5.0,*,27.0,921,9.7,331,3416,20220924
2022,07,Cecil,A,All Cecil Schools,High,<= 5.0,*,29.3,1335,<= 5.0,*,*,*,14.5,660,*,*,<= 5.0,*,*,*,<= 5.0,*,21.2,967,9.7,442,4557,20220924
2022,07,Cecil,A,All Cecil Schools,All,<= 5.0,*,35.1,5197,<= 5.0,*,*,*,16.3,2418,29.4,4363,<= 5.0,*,<= 5.0,*,<= 5.0,*,24.4,3611,7.0,1039,14823,20220924
2022,08,Charles,0104,Milton M. Somers Middle School,Middle,<= 5.0,*,26.6,261,<= 5.0,*,*,*,8.1,79,*,*,<= 5.0,*,*,*,*,*,15.1,148,17.9,176,981,20220924
2022,08,Charles,0105,Walter J. Mitchell Elementary School,Elementary,<= 5.0,*,21.9,138,<= 5.0,*,*,*,9.4,59,*,*,<= 5.0,*,*,*,*,*,15.9,100,8.6,54,629,20220924
2022,08,Charles,0106,La Plata High School,High,5.3,65,18.4,226,<= 5.0,*,*,*,9.0,111,*,*,<= 5.0,*,*,*,*,*,10.6,131,21.4,264,1231,20220924
2022,08,Charles,0108,Maurice J. McDonough High School,High,<= 5.0,*,27.2,281,9.4,97,*,*,10.8,111,*,*,<= 5.0,*,<= 5.0,*,*,*,11.9,123,10.8,111,1032,20220924
2022,08,Charles,0109,Mary H. Matula Elementary School,Elementary,<= 5.0,*,29.8,166,<= 5.0,*,*,*,13.3,74,*,*,<= 5.0,*,*,*,*,*,20.6,115,5.4,30,557,20220924
2022,08,Charles,0302,Mt Hope/Nanjemoy Elementary School,Elementary,<= 5.0,*,45.8,126,*,*,*,*,10.5,29,>= 95.0,*,12.7,35,*,*,*,*,25.8,71,<= 5.0,*,275,20220924
2022,08,Charles,0501,Dr. Thomas L. Higdon Elementary School,Elementary,*,*,36.0,139,*,*,*,*,11.4,44,*,*,<= 5.0,*,*,*,*,*,22.3,86,<= 5.0,*,386,20220924
2022,08,Charles,0503,Piccowaxen Middle School,Middle,6.6,30,24.7,112,*,*,*,*,10.1,46,*,*,<= 5.0,*,*,*,*,*,15.2,69,28.2,128,454,20220924
2022,08,Charles,0604,Dr. Samuel A. Mudd Elementary School,Elementary,*,*,71.9,407,6.9,39,*,*,11.0,62,>= 95.0,*,<= 5.0,*,*,*,*,*,43.3,245,<= 5.0,*,566,20220924
2022,08,Charles,0605,Thomas Stone High School,High,<= 5.0,*,48.5,566,8.0,94,*,*,11.4,133,*,*,<= 5.0,*,*,*,*,*,25.9,303,6.8,79,1168,20220924
2022,08,Charles,0606,J. P. Ryon Elementary School,Elementary,<= 5.0,*,65.9,411,10.7,67,*,*,11.9,74,>= 95.0,*,<= 5.0,*,*,*,*,*,35.4,221,*,*,624,20220924
2022,08,Charles,0608,John Hanson Middle School,Middle,<= 5.0,*,51.4,444,6.3,54,*,*,10.1,87,*,*,<= 5.0,*,*,*,*,*,30.4,263,9.7,84,864,20220924
2022,08,Charles,0609,Dr. James Craik Elementary School,Elementary,*,*,26.4,133,<= 5.0,*,*,*,11.3,57,*,*,*,*,*,*,*,*,18.7,94,<= 5.0,*,503,20220924
2022,08,Charles,0611,Dr. Gustavus Brown Elementary,Elementary,<= 5.0,*,63.3,247,8.7,34,*,*,8.2,32,>= 95.0,*,<= 5.0,*,*,*,*,*,37.4,146,*,*,390,20220924
2022,08,Charles,0612,Arthur Middleton Elementary School,Elementary,*,*,46.0,284,11.0,68,*,*,10.8,67,*,*,*,*,*,*,*,*,20.1,124,<= 5.0,*,618,20220924
2022,08,Charles,0613,Benjamin Stoddert Middle School,Middle,<= 5.0,*,46.6,399,<= 5.0,*,*,*,11.2,96,*,*,<= 5.0,*,*,*,*,*,27.9,239,8.4,72,856,20220924
2022,08,Charles,0616,Eva Turner Elementary School,Elementary,<= 5.0,*,56.6,259,7.2,33,*,*,10.5,48,>= 95.0,*,*,*,*,*,*,*,39.3,180,*,*,458,20220924
2022,08,Charles,0617,Daniel of St. Thomas Jenifer Elementary School,Elementary,*,*,49.3,297,8.6,52,*,*,8.1,49,>= 95.0,*,*,*,*,*,*,*,26.9,162,<= 5.0,*,603,20220924
2022,08,Charles,0618,William B. Wade Elementary School,Elementary,<= 5.0,*,41.2,259,5.3,33,*,*,10.4,65,*,*,<= 5.0,*,*,*,*,*,25.6,161,<= 5.0,*,628,20220924
2022,08,Charles,0619,Westlake High School,High,<= 5.0,*,34.2,410,<= 5.0,*,*,*,12.1,145,*,*,<= 5.0,*,*,*,*,*,17.0,204,6.7,80,1199,20220924
2022,08,Charles,0620,C. Paul Barnhart Elementary School,Elementary,*,*,43.9,262,<= 5.0,*,*,*,8.4,50,>= 95.0,*,<= 5.0,*,*,*,*,*,23.6,141,*,*,597,20220924
2022,08,Charles,0621,Mattawoman Middle School,Middle,<= 5.0,*,39.4,381,<= 5.0,*,*,*,9.7,94,*,*,<= 5.0,*,*,*,*,*,18.4,178,11.4,110,966,20220924
2022,08,Charles,0622,Berry Elementary School,Elementary,<= 5.0,*,36.6,273,6.3,47,*,*,7.9,59,*,*,<= 5.0,*,*,*,*,*,20.2,151,<= 5.0,*,746,20220924
2022,08,Charles,0623,North Point High School,High,<= 5.0,*,20.5,382,<= 5.0,*,*,*,5.4,101,*,*,<= 5.0,*,*,*,*,*,9.4,175,17.3,322,1863,20220924
2022,08,Charles,0624,William A. Diggs Elementary School,Elementary,<= 5.0,*,25.7,212,<= 5.0,*,*,*,11.0,91,*,*,<= 5.0,*,*,*,*,*,13.7,113,*,*,825,20220924
2022,08,Charles,0625,Theodore G. Davis Middle School,Middle,<= 5.0,*,32.6,284,<= 5.0,*,*,*,10.7,93,*,*,<= 5.0,*,*,*,*,*,14.4,125,10.7,93,871,20220924
2022,08,Charles,0626,Mary B. Neal Elementary School,Elementary,<= 5.0,*,33.7,219,*,*,*,*,12.8,83,*,*,*,*,*,*,*,*,21.3,138,<= 5.0,*,649,20220924
2022,08,Charles,0627,Billingsley Elementary School,Elementary,*,*,35.3,238,<= 5.0,*,*,*,10.7,72,*,*,*,*,*,*,*,*,18.7,126,<= 5.0,*,674,20220924
2022,08,Charles,0701,Matthew Henson Middle School,Middle,<= 5.0,*,32.6,252,<= 5.0,*,*,*,8.2,63,*,*,*,*,*,*,*,*,17.7,137,10.1,78,772,20220924
2022,08,Charles,0703,J. C. Parks Elementary School,Elementary,<= 5.0,*,40.5,246,7.1,43,*,*,10.7,65,*,*,<= 5.0,*,*,*,*,*,21.7,132,*,*,607,20220924
2022,08,Charles,0705,General Smallwood Middle School,Middle,<= 5.0,*,51.8,234,<= 5.0,*,*,*,15.5,70,*,*,<= 5.0,*,*,*,*,*,30.5,138,13.1,59,452,20220924
2022,08,Charles,0710,Indian Head Elementary School,Elementary,*,*,57.6,246,*,*,*,*,11.2,48,>= 95.0,*,5.6,24,*,*,*,*,38.4,164,*,*,427,20220924
2022,08,Charles,0801,T. C. Martin Elementary School,Elementary,<= 5.0,*,27.2,152,<= 5.0,*,*,*,12.0,67,*,*,<= 5.0,*,*,*,*,*,17.7,99,<= 5.0,*,559,20220924
2022,08,Charles,0802,St. Charles High School,High,<= 5.0,*,35.0,523,<= 5.0,*,*,*,10.3,154,*,*,<= 5.0,*,*,*,*,*,20.7,309,5.5,82,1494,20220924
2022,08,Charles,0902,Malcolm Elementary School,Elementary,*,*,35.4,155,<= 5.0,*,*,*,9.4,41,*,*,<= 5.0,*,*,*,*,*,19.4,85,<= 5.0,*,438,20220924
2022,08,Charles,1001,Gale-Bailey Elementary School,Elementary,*,*,38.8,137,*,*,*,*,8.8,31,*,*,<= 5.0,*,*,*,*,*,25.5,90,<= 5.0,*,353,20220924
2022,08,Charles,1002,Henry E. Lackey High School,High,<= 5.0,*,36.6,371,*,*,*,*,12.6,128,*,*,<= 5.0,*,*,*,*,*,21.0,213,9.6,97,1015,20220924
2022,08,Charles,A,All Charles Schools,Elementary,<= 5.0,*,41.3,5006,<= 5.0,*,*,*,10.5,1267,32.5,3940,<= 5.0,*,<= 5.0,*,*,*,24.3,2944,<= 5.0,*,12112,20220924
2022,08,Charles,A,All Charles Schools,Middle,<= 5.0,*,38.1,2367,<= 5.0,*,*,*,10.1,628,*,*,<= 5.0,*,<= 5.0,*,*,*,20.9,1297,12.9,800,6216,20220924
2022,08,Charles,A,All Charles Schools,High,<= 5.0,*,30.6,2759,<= 5.0,*,*,*,9.8,883,*,*,<= 5.0,*,<= 5.0,*,*,*,16.2,1458,11.5,1035,9002,20220924
2022,08,Charles,A,All Charles Schools,All,<= 5.0,*,37.1,10132,<= 5.0,*,*,*,10.2,2778,14.4,3940,<= 5.0,*,<= 5.0,*,*,*,20.9,5699,7.9,2164,27330,20220924
2022,09,Dorchester,0205,Warwick Elementary School,Elementary,*,*,>= 95.0,*,*,*,*,*,6.9,22,*,*,*,*,*,*,*,*,30.3,97,<= 5.0,*,320,20220924
2022,09,Dorchester,0207,North Dorchester High School,High,<= 5.0,*,>= 95.0,*,<= 5.0,*,*,*,7.6,42,*,*,*,*,*,*,*,*,34.4,190,*,*,552,20220924
2022,09,Dorchester,0208,North Dorchester Middle School,Middle,5.2,22,>= 95.0,*,<= 5.0,*,*,*,7.6,32,*,*,*,*,*,*,*,*,45.4,192,8.3,35,423,20220924
2022,09,Dorchester,0302,Vienna Elementary School,Elementary,*,*,>= 95.0,*,*,*,*,*,6.9,11,*,*,*,*,*,*,*,*,42.8,68,*,*,159,20220924
2022,09,Dorchester,0508,South Dorchester School,Elementary,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,33.6,47,*,*,*,20220924
2022,09,Dorchester,0508,South Dorchester School,Middle,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,30.0,21,17.1,12,*,20220924
2022,09,Dorchester,0508,South Dorchester School,All,*,*,>= 95.0,*,*,*,*,*,7.1,15,*,*,*,*,*,*,*,*,32.4,68,8.6,18,210,20220924
2022,09,Dorchester,0707,Mace's Lane Middle School,Middle,<= 5.0,*,>= 95.0,*,7.1,38,*,*,9.1,49,*,*,<= 5.0,*,*,*,*,*,74.8,403,*,*,539,20220924
2022,09,Dorchester,0710,Sandy Hill Elementary,Elementary,*,*,>= 95.0,*,<= 5.0,*,*,*,8.8,35,>= 95.0,*,<= 5.0,*,*,*,*,*,80.3,318,*,*,396,20220924
2022,09,Dorchester,0711,Maple Elementary School,Elementary,*,*,>= 95.0,*,15.0,57,*,*,7.1,27,>= 95.0,*,<= 5.0,*,*,*,*,*,64.0,244,*,*,381,20220924
2022,09,Dorchester,0713,Cambridge-South Dorchester High School,High,<= 5.0,*,>= 95.0,*,<= 5.0,*,*,*,11.1,82,*,*,<= 5.0,*,*,*,*,*,60.0,444,<= 5.0,*,740,20220924
2022,09,Dorchester,0716,Choptank Elementary School,Elementary,*,*,>= 95.0,*,5.9,23,*,*,9.7,38,>= 95.0,*,<= 5.0,*,*,*,*,*,82.1,322,*,*,392,20220924
2022,09,Dorchester,1503,Hurlock Elementary School,Elementary,*,*,>= 95.0,*,5.5,20,*,*,6.6,24,>= 95.0,*,*,*,*,*,*,*,59.8,216,*,*,361,20220924
2022,09,Dorchester,A,All Dorchester Schools,Elementary,<= 5.0,*,>= 95.0,*,5.8,124,*,*,7.7,165,71.2,1530,<= 5.0,*,*,*,<= 5.0,*,61.1,1312,<= 5.0,*,2149,20220924
2022,09,Dorchester,A,All Dorchester Schools,Middle,<= 5.0,*,>= 95.0,*,5.1,53,*,*,8.5,88,*,*,<= 5.0,*,*,*,*,*,59.7,616,5.1,53,1032,20220924
2022,09,Dorchester,A,All Dorchester Schools,High,<= 5.0,*,>= 95.0,*,<= 5.0,*,*,*,9.6,124,*,*,<= 5.0,*,*,*,*,*,49.1,634,<= 5.0,*,1292,20220924
2022,09,Dorchester,A,All Dorchester Schools,All,<= 5.0,*,>= 95.0,*,<= 5.0,*,*,*,8.4,377,34.2,1530,<= 5.0,*,<= 5.0,*,<= 5.0,*,57.3,2562,<= 5.0,*,4473,20220924
2022,10,Frederick,0108,Carroll Manor Elementary,Elementary,<= 5.0,*,14.7,79,6.0,32,*,*,17.7,95,*,*,*,*,*,*,*,*,9.3,50,5.8,31,537,20220924
2022,10,Frederick,0109,Tuscarora Elementary,Elementary,<= 5.0,*,31.8,242,10.6,81,*,*,8.8,67,*,*,*,*,*,*,*,*,19.3,147,5.1,39,761,20220924
2022,10,Frederick,0201,Parkway Elementary,Elementary,*,*,34.6,89,12.5,32,*,*,6.6,17,*,*,5.1,13,*,*,*,*,23.0,59,8.2,21,257,20220924
2022,10,Frederick,0204,Lincoln Elementary,Elementary,*,*,65.7,412,22.2,139,*,*,10.8,68,>= 95.0,*,<= 5.0,*,*,*,*,*,40.7,255,<= 5.0,*,627,20220924
2022,10,Frederick,0208,Heather Ridge,Middle,*,*,81.3,13,*,*,*,*,62.5,10,*,*,*,*,*,*,*,*,75.0,12,*,*,16,20220924
2022,10,Frederick,0208,Heather Ridge,High,*,*,50.0,14,*,*,*,*,64.3,18,*,*,*,*,*,*,*,*,39.3,11,*,*,28,20220924
2022,10,Frederick,0208,Heather Ridge,All,*,*,61.4,27,*,*,*,*,63.6,28,*,*,*,*,*,*,*,*,52.3,23,*,*,44,20220924
2022,10,Frederick,0209,Frederick High,High,<= 5.0,*,38.5,656,21.5,366,*,*,9.6,163,*,*,<= 5.0,*,*,*,*,*,20.0,341,<= 5.0,*,1702,20220924
2022,10,Frederick,0210,North Frederick Elementary,Elementary,*,*,50.1,304,11.2,68,*,*,12.2,74,>= 95.0,*,<= 5.0,*,*,*,*,*,26.2,159,7.1,43,607,20220924
2022,10,Frederick,0211,West Frederick Middle,Middle,5.6,48,50.9,439,20.1,173,*,*,11.0,95,*,*,<= 5.0,*,*,*,*,*,26.1,225,14.5,125,862,20220924
2022,10,Frederick,0213,Gov. Thomas Johnson High,High,7.1,132,38.0,704,12.4,230,*,*,12.3,227,*,*,6.1,113,*,*,*,*,23.9,442,6.4,119,1853,20220924
2022,10,Frederick,0219,Monocacy Middle,Middle,<= 5.0,*,45.8,442,15.3,148,*,*,10.4,100,*,*,<= 5.0,*,*,*,*,*,28.2,272,14.8,143,965,20220924
2022,10,Frederick,0222,Monocacy Elementary,Elementary,<= 5.0,*,59.8,321,15.8,85,*,*,11.4,61,>= 95.0,*,<= 5.0,*,*,*,*,*,41.2,221,5.6,30,537,20220924
2022,10,Frederick,0223,Ballenger Creek Elementary,Elementary,*,*,41.1,271,11.5,76,*,*,6.5,43,*,*,*,*,*,*,*,*,28.5,188,<= 5.0,*,659,20220924
2022,10,Frederick,0225,Gov. Thomas Johnson Middle,Middle,8.0,47,38.3,225,5.1,30,*,*,12.4,73,*,*,<= 5.0,*,*,*,*,*,24.5,144,16.9,99,587,20220924
2022,10,Frederick,0226,Monocacy Valley Montessori,Elementary,*,*,14.1,29,*,*,*,*,9.3,19,*,*,*,*,*,*,*,*,10.2,21,*,*,205,20220924
2022,10,Frederick,0226,Monocacy Valley Montessori,Middle,*,*,*,*,*,*,*,*,12.0,10,*,*,*,*,*,*,*,*,*,*,*,*,83,20220924
2022,10,Frederick,0226,Monocacy Valley Montessori,All,<= 5.0,*,13.2,38,*,*,*,*,10.1,29,*,*,*,*,*,*,*,*,9.4,27,*,*,288,20220924
2022,10,Frederick,0227,Crestwood Middle,Middle,5.3,37,43.7,303,7.8,54,*,*,13.4,93,*,*,<= 5.0,*,*,*,*,*,28.7,199,9.9,69,694,20220924
2022,10,Frederick,0228,Carroll Creek Montessori Public Charter,Elementary,*,*,17.1,38,*,*,*,*,8.1,18,*,*,*,*,*,*,*,*,10.4,23,*,*,222,20220924
2022,10,Frederick,0228,Carroll Creek Montessori Public Charter,Middle,*,*,17.4,15,*,*,*,*,17.4,15,*,*,*,*,*,*,*,*,12.8,11,*,*,86,20220924
2022,10,Frederick,0228,Carroll Creek Montessori Public Charter,All,*,*,17.2,53,*,*,*,*,10.7,33,*,*,*,*,*,*,*,*,11.0,34,*,*,308,20220924
2022,10,Frederick,0303,Middletown Elementary,Elementary,<= 5.0,*,10.0,44,*,*,*,*,12.4,55,*,*,*,*,*,*,*,*,7.0,31,14.7,65,442,20220924
2022,10,Frederick,0311,Middletown Middle,Middle,8.6,70,11.9,97,<= 5.0,*,*,*,10.8,88,*,*,*,*,*,*,*,*,8.7,71,27.8,227,817,20220924
2022,10,Frederick,0313,Middletown High,High,10.7,117,8.6,94,*,*,*,*,6.5,71,*,*,<= 5.0,*,*,*,*,*,5.8,64,<= 5.0,*,1096,20220924
2022,10,Frederick,0314,Middletown Primary,Elementary,*,*,11.0,51,*,*,*,*,15.7,73,*,*,*,*,*,*,*,*,8.8,41,*,*,465,20220924
2022,10,Frederick,0503,Emmitsburg Elementary,Elementary,*,*,35.3,73,*,*,*,*,17.9,37,*,*,*,*,*,*,*,*,23.2,48,6.8,14,207,20220924
2022,10,Frederick,0603,Wolfsville Elementary,Elementary,*,*,14.1,20,*,*,*,*,13.4,19,*,*,*,*,*,*,*,*,9.9,14,8.5,12,142,20220924
2022,10,Frederick,0702,Urbana Elementary,Elementary,<= 5.0,*,8.3,57,6.7,46,*,*,7.8,54,*,*,*,*,*,*,*,*,<= 5.0,*,12.6,87,688,20220924
2022,10,Frederick,0713,Urbana High,High,9.3,179,7.6,146,<= 5.0,*,*,*,6.3,121,*,*,<= 5.0,*,*,*,*,*,<= 5.0,*,5.8,111,1929,20220924
2022,10,Frederick,0714,Windsor Knolls Middle,Middle,6.8,49,8.0,58,<= 5.0,*,*,*,7.5,54,*,*,*,*,*,*,*,*,6.2,45,20.1,145,722,20220924
2022,10,Frederick,0715,Centerville Elementary,Elementary,<= 5.0,*,7.3,33,7.3,33,*,*,7.0,32,*,*,*,*,*,*,*,*,5.7,26,13.0,59,455,20220924
2022,10,Frederick,0716,Urbana Middle,Middle,7.3,77,8.3,87,<= 5.0,*,*,*,6.3,66,*,*,*,*,*,*,*,*,5.2,55,29.3,309,1054,20220924
2022,10,Frederick,0717,Sugarloaf Elementary,Elementary,<= 5.0,*,5.7,44,5.7,44,*,*,6.3,48,*,*,*,*,*,*,*,*,<= 5.0,*,10.2,78,766,20220924
2022,10,Frederick,0801,Liberty Elementary,Elementary,*,*,20.8,49,*,*,*,*,16.1,38,*,*,*,*,*,*,*,*,14.0,33,8.9,21,236,20220924
2022,10,Frederick,0903,New Market Elementary,Elementary,<= 5.0,*,8.0,47,*,*,*,*,9.0,53,*,*,*,*,*,*,*,*,5.6,33,11.3,67,591,20220924
2022,10,Frederick,0912,Linganore High,High,10.4,157,8.5,129,*,*,*,*,11.1,168,*,*,<= 5.0,*,*,*,*,*,5.9,89,<= 5.0,*,1516,20220924
2022,10,Frederick,0913,Green Valley Elementary,Elementary,<= 5.0,*,5.4,38,7.6,54,*,*,5.8,41,*,*,*,*,*,*,*,*,<= 5.0,*,5.9,42,707,20220924
2022,10,Frederick,0914,New Market Middle,Middle,7.2,48,10.1,67,*,*,*,*,11.6,77,*,*,*,*,*,*,*,*,7.8,52,15.5,103,666,20220924
2022,10,Frederick,0915,Kemptown Elementary,Elementary,5.3,20,5.3,20,*,*,*,*,6.9,26,*,*,*,*,*,*,*,*,<= 5.0,*,13.2,50,378,20220924
2022,10,Frederick,0916,Spring Ridge Elementary,Elementary,<= 5.0,*,29.8,179,5.3,32,*,*,11.8,71,*,*,<= 5.0,*,*,*,*,*,23.7,142,6.3,38,600,20220924
2022,10,Frederick,0917,Deer Crossing Elementary,Elementary,<= 5.0,*,9.2,44,*,*,*,*,16.3,78,*,*,*,*,*,*,*,*,6.7,32,10.0,48,480,20220924
2022,10,Frederick,0918,Oakdale Middle,Middle,8.9,87,7.3,71,*,*,*,*,7.7,75,*,*,*,*,*,*,*,*,<= 5.0,*,18.9,184,974,20220924
2022,10,Frederick,0919,Oakdale Elementary,Elementary,<= 5.0,*,11.6,111,7.4,71,*,*,9.3,89,*,*,*,*,*,*,*,*,7.0,67,7.4,71,955,20220924
2022,10,Frederick,0920,Oakdale High,High,10.5,155,8.5,125,<= 5.0,*,*,*,7.3,108,*,*,*,*,*,*,*,*,5.2,76,<= 5.0,*,1473,20220924
2022,10,Frederick,1001,Sabillasville Elementary,Elementary,*,*,24.3,17,*,*,*,*,*,*,*,*,*,*,*,*,*,*,21.4,15,*,*,70,20220924
2022,10,Frederick,1105,New Midway/Woodsboro Elementary,Elementary,*,*,32.1,95,*,*,*,*,12.8,38,*,*,<= 5.0,*,*,*,*,*,25.3,75,10.5,31,296,20220924
2022,10,Frederick,1301,Frederick Classical Charter,Elementary,*,*,12.8,32,*,*,*,*,<= 5.0,*,*,*,*,*,*,*,*,*,6.4,16,*,*,250,20220924
2022,10,Frederick,1301,Frederick Classical Charter,Middle,11.7,14,18.3,22,*,*,*,*,9.2,11,*,*,*,*,*,*,*,*,10.8,13,9.2,11,120,20220924
2022,10,Frederick,1301,Frederick Classical Charter,All,5.1,19,14.6,54,<= 5.0,*,*,*,6.2,23,*,*,*,*,*,*,*,*,7.8,29,5.4,20,370,20220924
2022,10,Frederick,1302,Blue Heron Elementary,Elementary,<= 5.0,*,5.6,36,<= 5.0,*,*,*,10.8,69,*,*,*,*,*,*,*,*,<= 5.0,*,6.7,43,638,20220924
2022,10,Frederick,1406,Valley Elementary,Elementary,<= 5.0,*,20.2,104,6.2,32,*,*,9.9,51,*,*,*,*,*,*,*,*,13.0,67,7.0,36,516,20220924
2022,10,Frederick,1503,Thurmont Elementary,Elementary,7.6,23,37.5,113,<= 5.0,*,*,*,12.6,38,*,*,<= 5.0,*,*,*,*,*,19.9,60,10.6,32,301,20220924
2022,10,Frederick,1509,Catoctin High,High,11.6,85,24.4,179,*,*,*,*,11.6,85,*,*,<= 5.0,*,*,*,*,*,15.3,112,<= 5.0,*,733,20220924
2022,10,Frederick,1510,Thurmont Middle,Middle,8.3,47,32.0,182,*,*,*,*,14.3,81,*,*,<= 5.0,*,*,*,*,*,19.2,109,18.8,107,568,20220924
2022,10,Frederick,1511,Thurmont Primary,Elementary,*,*,40.5,117,*,*,*,*,9.7,28,*,*,<= 5.0,*,*,*,*,*,22.8,66,*,*,289,20220924
2022,10,Frederick,1604,Myersville Elementary,Elementary,<= 5.0,*,8.4,34,*,*,*,*,11.4,46,*,*,*,*,*,*,*,*,5.2,21,8.9,36,403,20220924
2022,10,Frederick,1801,Twin Ridge Elementary,Elementary,<= 5.0,*,11.5,75,<= 5.0,*,*,*,10.1,66,*,*,*,*,*,*,*,*,9.2,60,9.4,61,652,20220924
2022,10,Frederick,2001,Lewistown Elementary,Elementary,*,*,41.2,75,8.8,16,*,*,23.6,43,*,*,6.6,12,*,*,*,*,28.0,51,6.6,12,182,20220924
2022,10,Frederick,2103,Yellow Springs Elementary,Elementary,<= 5.0,*,18.0,102,<= 5.0,*,*,*,9.2,52,*,*,*,*,*,*,*,*,8.6,49,<= 5.0,*,568,20220924
2022,10,Frederick,2107,Whittier Elementary,Elementary,<= 5.0,*,27.8,199,6.7,48,*,*,12.2,87,*,*,*,*,*,*,*,*,16.2,116,5.3,38,715,20220924
2022,10,Frederick,2302,Hillcrest Elementary,Elementary,*,*,86.7,661,51.7,394,*,*,11.7,89,>= 95.0,*,<= 5.0,*,*,*,*,*,33.2,253,<= 5.0,*,762,20220924
2022,10,Frederick,2305,Ballenger Creek Middle,Middle,7.5,60,24.9,199,<= 5.0,*,*,*,11.6,93,*,*,<= 5.0,*,*,*,*,*,17.1,137,16.1,129,799,20220924
