FIPSCode,LocationType,Location,ParentCounty,TimeFrame,DataFormat,Data
06636390,School District,Sequoia Union High,San Mateo County,2014,Percent,11.2
06636390,School District,Sequoia Union High,San Mateo County,2015,Number,"1,083"
06636390,School District,Sequoia Union High,San Mateo County,2015,Percent,11.2
06636390,School District,Sequoia Union High,San Mateo County,2016,Number,"1,103"
06636390,School District,Sequoia Union High,San Mateo County,2016,Percent,11.3
06636390,School District,Sequoia Union High,San Mateo County,2017,Number,"1,109"
06636390,School District,Sequoia Union High,San Mateo County,2017,Percent,11.2
06636390,School District,Sequoia Union High,San Mateo County,2018,Number,"1,148"
06636390,School District,Sequoia Union High,San Mateo County,2018,Percent,11.5
06636390,School District,Sequoia Union High,San Mateo County,2019,Number,"1,216"
06636390,School District,Sequoia Union High,San Mateo County,2019,Percent,11.9
06636390,School District,Sequoia Union High,San Mateo County,2011,Number,"1,082"
06636390,School District,Sequoia Union High,San Mateo County,2011,Percent,12.3
06637530,School District,South San Francisco Unified,San Mateo County,2011,Number,"1,235"
06637530,School District,South San Francisco Unified,San Mateo County,2011,Percent,13.3
06637530,School District,South San Francisco Unified,San Mateo County,2019,Number,"1,245"
06637530,School District,South San Francisco Unified,San Mateo County,2019,Percent,14.7
06637530,School District,South San Francisco Unified,San Mateo County,2018,Number,"1,205"
06637530,School District,South San Francisco Unified,San Mateo County,2018,Percent,13.8
06637530,School District,South San Francisco Unified,San Mateo County,2017,Number,"1,181"
06637530,School District,South San Francisco Unified,San Mateo County,2017,Percent,13.3
06637530,School District,South San Francisco Unified,San Mateo County,2016,Number,"1,142"
06637530,School District,South San Francisco Unified,San Mateo County,2016,Percent,12.8
06637530,School District,South San Francisco Unified,San Mateo County,2015,Number,"1,087"
06637530,School District,South San Francisco Unified,San Mateo County,2015,Percent,11.9
06637530,School District,South San Francisco Unified,San Mateo County,2014,Number,"1,141"
06637530,School District,South San Francisco Unified,San Mateo County,2014,Percent,12.3
06637530,School District,South San Francisco Unified,San Mateo County,2013,Number,"1,180"
06637530,School District,South San Francisco Unified,San Mateo County,2013,Percent,12.7
06637530,School District,South San Francisco Unified,San Mateo County,2012,Number,"1,197"
06637530,School District,South San Francisco Unified,San Mateo County,2012,Percent,12.8
06643140,School District,Woodside Elementary,San Mateo County,2012,Number,51
06643140,School District,Woodside Elementary,San Mateo County,2012,Percent,11.4
06643140,School District,Woodside Elementary,San Mateo County,2013,Number,50
06643140,School District,Woodside Elementary,San Mateo County,2013,Percent,11.0
06643140,School District,Woodside Elementary,San Mateo County,2014,Number,47
06643140,School District,Woodside Elementary,San Mateo County,2014,Percent,10.4
06643140,School District,Woodside Elementary,San Mateo County,2015,Number,45
06643140,School District,Woodside Elementary,San Mateo County,2015,Percent,10.3
06643140,School District,Woodside Elementary,San Mateo County,2016,Number,40
06643140,School District,Woodside Elementary,San Mateo County,2016,Percent,9.8
06643140,School District,Woodside Elementary,San Mateo County,2017,Number,43
06643140,School District,Woodside Elementary,San Mateo County,2017,Percent,10.8
06643140,School District,Woodside Elementary,San Mateo County,2018,Number,49
06643140,School District,Woodside Elementary,San Mateo County,2018,Percent,11.9
06643140,School District,Woodside Elementary,San Mateo County,2019,Number,57
06643140,School District,Woodside Elementary,San Mateo County,2019,Percent,14.0
06643140,School District,Woodside Elementary,San Mateo County,2011,Number,46
06643140,School District,Woodside Elementary,San Mateo County,2011,Percent,10.2
06085,County,Santa Clara County,,2019,Number,"30,960"
06085,County,Santa Clara County,,2019,Percent,11.6
06085,County,Santa Clara County,,2017,Number,"28,889"
06085,County,Santa Clara County,,2017,Percent,10.6
06085,County,Santa Clara County,,2018,Number,"30,426"
06085,County,Santa Clara County,,2018,Percent,11.2
06085,County,Santa Clara County,,2016,Number,"27,931"
06085,County,Santa Clara County,,2016,Percent,10.2
06085,County,Santa Clara County,,2015,Number,"27,927"
06085,County,Santa Clara County,,2015,Percent,10.1
06085,County,Santa Clara County,,2014,Number,"27,871"
06085,County,Santa Clara County,,2014,Percent,10.1
06085,County,Santa Clara County,,2013,Number,"27,847"
06085,County,Santa Clara County,,2013,Percent,10.2
06085,County,Santa Clara County,,2012,Number,"27,756"
06085,County,Santa Clara County,,2012,Percent,10.3
06085,County,Santa Clara County,,2011,Number,"27,331"
06085,County,Santa Clara County,,2011,Percent,10.3
06602310,School District,Alum Rock Union Elementary,Santa Clara County,2011,Number,"1,448"
06602310,School District,Alum Rock Union Elementary,Santa Clara County,2011,Percent,11.1
06602310,School District,Alum Rock Union Elementary,Santa Clara County,2012,Number,"1,477"
06602310,School District,Alum Rock Union Elementary,Santa Clara County,2012,Percent,11.4
06602310,School District,Alum Rock Union Elementary,Santa Clara County,2013,Number,"1,454"
06602310,School District,Alum Rock Union Elementary,Santa Clara County,2013,Percent,11.5
06602310,School District,Alum Rock Union Elementary,Santa Clara County,2014,Number,"1,522"
06602310,School District,Alum Rock Union Elementary,Santa Clara County,2014,Percent,12.1
06602310,School District,Alum Rock Union Elementary,Santa Clara County,2015,Number,"1,483"
06602310,School District,Alum Rock Union Elementary,Santa Clara County,2015,Percent,12.0
06602310,School District,Alum Rock Union Elementary,Santa Clara County,2016,Number,"1,505"
06602310,School District,Alum Rock Union Elementary,Santa Clara County,2016,Percent,12.5
06602310,School District,Alum Rock Union Elementary,Santa Clara County,2017,Number,"1,497"
06602310,School District,Alum Rock Union Elementary,Santa Clara County,2017,Percent,12.9
06602310,School District,Alum Rock Union Elementary,Santa Clara County,2018,Number,"1,400"
06602310,School District,Alum Rock Union Elementary,Santa Clara County,2018,Percent,12.4
06602310,School District,Alum Rock Union Elementary,Santa Clara County,2019,Number,"1,336"
06602310,School District,Alum Rock Union Elementary,Santa Clara County,2019,Percent,12.4
06604800,School District,Berryessa Union Elementary,Santa Clara County,2019,Number,777
06604800,School District,Berryessa Union Elementary,Santa Clara County,2019,Percent,11.1
06604800,School District,Berryessa Union Elementary,Santa Clara County,2018,Number,760
06604800,School District,Berryessa Union Elementary,Santa Clara County,2018,Percent,10.7
06604800,School District,Berryessa Union Elementary,Santa Clara County,2017,Number,779
06604800,School District,Berryessa Union Elementary,Santa Clara County,2017,Percent,10.7
06604800,School District,Berryessa Union Elementary,Santa Clara County,2015,Number,840
06604800,School District,Berryessa Union Elementary,Santa Clara County,2015,Percent,10.8
06604800,School District,Berryessa Union Elementary,Santa Clara County,2016,Number,843
06604800,School District,Berryessa Union Elementary,Santa Clara County,2016,Percent,11.3
06604800,School District,Berryessa Union Elementary,Santa Clara County,2014,Number,848
06604800,School District,Berryessa Union Elementary,Santa Clara County,2014,Percent,10.7
06604800,School District,Berryessa Union Elementary,Santa Clara County,2013,Number,847
06604800,School District,Berryessa Union Elementary,Santa Clara County,2013,Percent,10.6
06604800,School District,Berryessa Union Elementary,Santa Clara County,2012,Number,857
06604800,School District,Berryessa Union Elementary,Santa Clara County,2012,Percent,10.6
06604800,School District,Berryessa Union Elementary,Santa Clara County,2011,Number,847
06604800,School District,Berryessa Union Elementary,Santa Clara County,2011,Percent,10.3
06607140,School District,Cambrian,Santa Clara County,2011,Number,358
06607140,School District,Cambrian,Santa Clara County,2011,Percent,10.7
06607140,School District,Cambrian,Santa Clara County,2012,Number,408
06607140,School District,Cambrian,Santa Clara County,2012,Percent,12.3
06607140,School District,Cambrian,Santa Clara County,2013,Number,419
06607140,School District,Cambrian,Santa Clara County,2013,Percent,12.4
06607140,School District,Cambrian,Santa Clara County,2014,Number,423
06607140,School District,Cambrian,Santa Clara County,2014,Percent,12.6
06607140,School District,Cambrian,Santa Clara County,2015,Number,424
06607140,School District,Cambrian,Santa Clara County,2015,Percent,12.6
06607140,School District,Cambrian,Santa Clara County,2016,Number,425
06607140,School District,Cambrian,Santa Clara County,2016,Percent,12.7
06607140,School District,Cambrian,Santa Clara County,2017,Number,446
06607140,School District,Cambrian,Santa Clara County,2017,Percent,12.7
06607140,School District,Cambrian,Santa Clara County,2018,Number,463
06607140,School District,Cambrian,Santa Clara County,2018,Percent,12.9
06607140,School District,Cambrian,Santa Clara County,2019,Number,488
06607140,School District,Cambrian,Santa Clara County,2019,Percent,14.1
06607200,School District,Campbell Union,Santa Clara County,2019,Number,875
06607200,School District,Campbell Union,Santa Clara County,2019,Percent,12.0
06607200,School District,Campbell Union,Santa Clara County,2018,Number,837
06607200,School District,Campbell Union,Santa Clara County,2018,Percent,11.5
06607200,School District,Campbell Union,Santa Clara County,2017,Number,801
06607200,School District,Campbell Union,Santa Clara County,2017,Percent,10.7
06607200,School District,Campbell Union,Santa Clara County,2016,Number,772
06607200,School District,Campbell Union,Santa Clara County,2016,Percent,10.2
06607200,School District,Campbell Union,Santa Clara County,2015,Number,756
06607200,School District,Campbell Union,Santa Clara County,2015,Percent,9.9
06607200,School District,Campbell Union,Santa Clara County,2014,Number,747
06607200,School District,Campbell Union,Santa Clara County,2014,Percent,9.8
06607200,School District,Campbell Union,Santa Clara County,2013,Number,731
06607200,School District,Campbell Union,Santa Clara County,2013,Percent,9.5
06607200,School District,Campbell Union,Santa Clara County,2012,Number,677
06607200,School District,Campbell Union,Santa Clara County,2012,Percent,8.8
06607200,School District,Campbell Union,Santa Clara County,2011,Number,675
06607200,School District,Campbell Union,Santa Clara County,2011,Percent,8.9
06607230,School District,Campbell Union High,Santa Clara County,2011,Number,927
06607230,School District,Campbell Union High,Santa Clara County,2011,Percent,12.2
06607230,School District,Campbell Union High,Santa Clara County,2012,Number,924
06607230,School District,Campbell Union High,Santa Clara County,2012,Percent,12.5
06607230,School District,Campbell Union High,Santa Clara County,2013,Number,880
06607230,School District,Campbell Union High,Santa Clara County,2013,Percent,11.9
06607230,School District,Campbell Union High,Santa Clara County,2014,Number,885
06607230,School District,Campbell Union High,Santa Clara County,2014,Percent,12.0
06607230,School District,Campbell Union High,Santa Clara County,2015,Number,900
06607230,School District,Campbell Union High,Santa Clara County,2015,Percent,12.1
06607230,School District,Campbell Union High,Santa Clara County,2016,Number,863
06607230,School District,Campbell Union High,Santa Clara County,2016,Percent,11.2
06607230,School District,Campbell Union High,Santa Clara County,2017,Number,907
06607230,School District,Campbell Union High,Santa Clara County,2017,Percent,11.6
06607230,School District,Campbell Union High,Santa Clara County,2018,Number,973
06607230,School District,Campbell Union High,Santa Clara County,2018,Percent,12.1
